transaction_id,customer_id,transaction_timestamp,merchant_id,merchant_name,product_category,product_name,amount,fee_amount,cashback_amount,loyalty_points,payment_method,transaction_status,device_type,location_type,currency,updated_at
TXN_20251201_040533,USER_0584,2025-12-01 09:27:48,MERCH_0059,Merchant_0058,Electronics,"Samsung 55"" TV",3370.2,70.78,63.23,269,Credit Card,Successful,Android,Urban,INR,2025-12-01 09:27:48
TXN_20251201_040534,USER_0083,2025-12-01 14:21:26,MERCH_0090,Merchant_0089,Travel,Car Rental Daily,3218.71,79.02,48.53,162,UPI,Successful,Android,Rural,INR,2025-12-01 14:21:26
TXN_20251201_040535,USER_0131,2025-12-01 07:20:04,MERCH_0210,Merchant_0209,Food,Paneer Butter Masala,5285.08,86.12,223.47,356,UPI,Successful,iOS,Urban,INR,2025-12-01 07:20:04
TXN_20251201_040536,USER_0925,2025-12-01 20:32:30,MERCH_0314,Merchant_0313,Fashion,Adidas Ultraboost,3352.66,68.5,56.56,232,Debit Card,Successful,iOS,Suburban,INR,2025-12-01 20:32:30
TXN_20251201_040537,USER_0936,2025-12-01 20:49:02,MERCH_0047,Merchant_0046,Others,Gift Card,11696.88,271.38,170.4,824,UPI,Successful,Android,Urban,INR,2025-12-01 20:49:02
TXN_20251201_040538,USER_0281,2025-12-01 07:58:25,MERCH_0444,Merchant_0443,Bills,Broadband Bill,222.6,6.05,9.45,14,UPI,Successful,Android,Suburban,INR,2025-12-01 07:58:25
TXN_20251201_040539,USER_0012,2025-12-01 08:15:28,MERCH_0426,Merchant_0425,Entertainment,Movie Ticket 2,666.74,15.41,10.6,49,UPI,Successful,Android,Urban,INR,2025-12-01 08:15:28
TXN_20251201_040540,USER_0594,2025-12-01 20:19:37,MERCH_0198,Merchant_0197,Electronics,"Samsung 55"" TV",897.24,21.22,41.99,60,Credit Card,Successful,iOS,Urban,INR,2025-12-01 20:19:37
TXN_20251201_040541,USER_0499,2025-12-01 11:43:48,MERCH_0140,Merchant_0139,Education,Online Course Fee,456.82,12.45,4.79,26,Credit Card,Successful,Android,Urban,INR,2025-12-01 11:43:48
TXN_20251201_040542,USER_0391,2025-12-01 21:34:07,MERCH_0041,Merchant_0040,Others,Sports Equipment,2024.19,36.86,0.0,0,Credit Card,Failed,Android,Urban,INR,2025-12-01 21:34:07
TXN_20251201_040543,USER_0147,2025-12-01 03:13:02,MERCH_0189,Merchant_0188,Health,Medical Checkup,2121.61,50.51,48.59,114,UPI,Successful,iOS,Suburban,INR,2025-12-01 03:13:02
TXN_20251201_040544,USER_0780,2025-12-01 16:38:54,MERCH_0134,Merchant_0133,Groceries,Cooking Oil 5L,13034.26,296.87,71.97,979,UPI,Successful,iOS,Urban,INR,2025-12-01 16:38:54
TXN_20251201_040545,USER_0133,2025-12-01 16:16:50,MERCH_0129,Merchant_0128,Travel,Car Rental Daily,4463.95,74.9,48.63,275,Credit Card,Successful,iOS,Suburban,INR,2025-12-01 16:16:50
TXN_20251201_040546,USER_0333,2025-12-01 08:07:01,MERCH_0478,Merchant_0477,Groceries,Milk 2L,1088.41,24.82,41.71,59,UPI,Successful,iOS,Rural,INR,2025-12-01 08:07:01
TXN_20251201_040547,USER_0592,2025-12-01 11:34:55,MERCH_0409,Merchant_0408,Entertainment,Game CD,2964.19,44.69,119.74,248,Credit Card,Successful,iOS,Urban,INR,2025-12-01 11:34:55
TXN_20251201_040548,USER_0178,2025-12-01 10:48:35,MERCH_0442,Merchant_0441,Health,Protein Powder 1kg,290.91,7.4,9.84,20,UPI,Successful,Android,Suburban,INR,2025-12-01 10:48:35
TXN_20251201_040549,USER_0825,2025-12-01 22:59:23,MERCH_0138,Merchant_0137,Others,Tools Set,2084.44,49.45,89.4,152,UPI,Successful,Android,Urban,INR,2025-12-01 22:59:23
TXN_20251201_040550,USER_0869,2025-12-01 12:17:40,MERCH_0132,Merchant_0131,Food,Paneer Butter Masala,1975.92,50.31,96.18,153,Wallet Balance,Successful,iOS,Urban,INR,2025-12-01 12:17:40
TXN_20251201_040551,USER_0612,2025-12-01 22:17:34,MERCH_0301,Merchant_0300,Food,Ice Cream Tub,733.56,16.06,1.97,56,UPI,Successful,Android,Urban,INR,2025-12-01 22:17:34
TXN_20251201_040552,USER_0106,2025-12-01 01:14:20,MERCH_0295,Merchant_0294,Food,Pizza Large,1478.53,40.54,33.01,132,UPI,Successful,Android,Urban,INR,2025-12-01 01:14:20
TXN_20251201_040553,USER_0568,2025-12-01 10:41:20,MERCH_0437,Merchant_0436,Education,Study Lamp,904.57,17.09,21.75,64,UPI,Successful,Android,Urban,INR,2025-12-01 10:41:20
TXN_20251201_040554,USER_0327,2025-12-01 04:26:57,MERCH_0247,Merchant_0246,Others,Plants,711.56,15.67,28.13,57,UPI,Successful,Android,Urban,INR,2025-12-01 04:26:57
TXN_20251201_040555,USER_0938,2025-12-01 22:52:04,MERCH_0012,MakeMyTrip,Education,Certification Exam,3549.28,103.55,78.09,265,Credit Card,Successful,iOS,Urban,INR,2025-12-01 22:52:04
TXN_20251201_040556,USER_0177,2025-12-01 17:28:55,MERCH_0078,Merchant_0077,Others,Toys Pack,5084.29,90.0,199.6,255,UPI,Successful,Android,Urban,INR,2025-12-01 17:28:55
TXN_20251201_040557,USER_0117,2025-12-01 00:04:17,MERCH_0290,Merchant_0289,Fashion,Levi's Jeans,3010.9,81.52,25.21,172,UPI,Successful,iOS,Urban,INR,2025-12-01 00:04:17
TXN_20251201_040558,USER_0315,2025-12-01 08:54:17,MERCH_0489,Merchant_0488,Health,Fitness Band,1166.65,23.36,37.29,98,UPI,Successful,iOS,Urban,INR,2025-12-01 08:54:17
TXN_20251201_040559,USER_0499,2025-12-01 02:52:46,MERCH_0060,Merchant_0059,Others,Plants,932.11,21.57,0.19,65,UPI,Successful,Android,Suburban,INR,2025-12-01 02:52:46
TXN_20251201_040560,USER_0677,2025-12-01 17:52:42,MERCH_0022,PhonePe Store,Fashion,Woodland Shoes,1203.51,32.85,2.56,82,UPI,Successful,iOS,Urban,INR,2025-12-01 17:52:42
TXN_20251201_040561,USER_0790,2025-12-01 19:23:40,MERCH_0453,Merchant_0452,Travel,Bus Ticket Volvo,1450.98,22.78,63.27,73,UPI,Successful,iOS,Suburban,INR,2025-12-01 19:23:40
TXN_20251201_040562,USER_0456,2025-12-01 04:05:55,MERCH_0458,Merchant_0457,Education,Study Lamp,755.9,11.77,31.8,42,UPI,Successful,Web,Urban,INR,2025-12-01 04:05:55
TXN_20251201_040563,USER_0759,2025-12-01 20:14:10,MERCH_0420,Merchant_0419,Bills,Electricity Bill,5186.55,128.24,144.53,274,Credit Card,Successful,Android,Urban,INR,2025-12-01 20:14:10
TXN_20251201_040564,USER_0959,2025-12-01 05:21:20,MERCH_0467,Merchant_0466,Education,E-Learning Subscription,1476.94,43.14,56.53,129,UPI,Successful,Android,Urban,INR,2025-12-01 05:21:20
TXN_20251201_040565,USER_0794,2025-12-01 04:11:23,MERCH_0375,Merchant_0374,Bills,Loan EMI,3885.01,99.09,117.24,371,UPI,Successful,iOS,Rural,INR,2025-12-01 04:11:23
TXN_20251201_040566,USER_0516,2025-12-01 04:20:26,MERCH_0255,Merchant_0254,Bills,Electricity Bill,445.89,9.08,5.02,39,UPI,Successful,Android,Urban,INR,2025-12-01 04:20:26
TXN_20251201_040567,USER_0016,2025-12-01 12:47:31,MERCH_0146,Merchant_0145,Fashion,Zara Dress,908.38,15.85,29.29,81,UPI,Successful,iOS,Urban,INR,2025-12-01 12:47:31
TXN_20251201_040568,USER_0623,2025-12-01 09:02:59,MERCH_0098,Merchant_0097,Electronics,iPhone 15,4270.1,77.81,179.24,277,UPI,Successful,iOS,Urban,INR,2025-12-01 09:02:59
TXN_20251201_040569,USER_0447,2025-12-01 05:31:31,MERCH_0065,Merchant_0064,Food,Chicken Tikka,4330.97,90.32,147.33,313,Credit Card,Successful,Web,Suburban,INR,2025-12-01 05:31:31
TXN_20251201_040570,USER_0410,2025-12-01 09:17:26,MERCH_0263,Merchant_0262,Travel,Car Rental Daily,543.2,9.06,11.47,47,Credit Card,Successful,Android,Urban,INR,2025-12-01 09:17:26
TXN_20251201_040571,USER_0638,2025-12-01 18:57:39,MERCH_0136,Merchant_0135,Education,Workshop Pass,2448.1,41.64,43.51,241,Credit Card,Successful,Android,Suburban,INR,2025-12-01 18:57:39
TXN_20251201_040572,USER_0945,2025-12-01 03:26:04,MERCH_0084,Merchant_0083,Others,Plants,2513.21,61.1,79.79,179,Credit Card,Successful,Web,Urban,INR,2025-12-01 03:26:04
TXN_20251201_040573,USER_0994,2025-12-01 17:21:20,MERCH_0500,Merchant_0499,Others,Toys Pack,890.5,26.46,40.79,57,Wallet Balance,Successful,iOS,Urban,INR,2025-12-01 17:21:20
TXN_20251201_040574,USER_0946,2025-12-01 02:38:01,MERCH_0489,Merchant_0488,Groceries,Tea Powder 1kg,2583.75,55.62,83.12,186,Debit Card,Successful,Android,Urban,INR,2025-12-01 02:38:01
TXN_20251201_040575,USER_0254,2025-12-01 15:00:34,MERCH_0049,Merchant_0048,Education,Tuition Fee,372.24,10.56,9.26,19,UPI,Successful,Android,Urban,INR,2025-12-01 15:00:34
TXN_20251201_040576,USER_0251,2025-12-01 21:14:17,MERCH_0404,Merchant_0403,Fashion,Nike Air Max,715.59,20.04,13.84,36,UPI,Successful,iOS,Urban,INR,2025-12-01 21:14:17
TXN_20251201_040577,USER_0735,2025-12-01 03:47:20,MERCH_0436,Merchant_0435,Food,Ice Cream Tub,3291.04,84.9,100.54,169,Bank Transfer,Successful,Android,Rural,INR,2025-12-01 03:47:20
TXN_20251201_040578,USER_0625,2025-12-01 09:15:20,MERCH_0312,Merchant_0311,Others,Cosmetics,1862.17,28.65,56.91,156,Bank Transfer,Successful,Android,Urban,INR,2025-12-01 09:15:20
TXN_20251201_040579,USER_0395,2025-12-01 23:39:36,MERCH_0053,Merchant_0052,Education,School Fee Payment,1961.41,56.84,15.41,143,Debit Card,Successful,Android,Urban,INR,2025-12-01 23:39:36
TXN_20251201_040580,USER_0365,2025-12-01 09:02:32,MERCH_0162,Merchant_0161,Travel,Car Rental Daily,1517.65,34.42,3.92,85,UPI,Successful,iOS,Rural,INR,2025-12-01 09:02:32
TXN_20251201_040581,USER_0833,2025-12-01 02:40:43,MERCH_0379,Merchant_0378,Fashion,Adidas Ultraboost,3093.02,82.08,61.95,222,UPI,Successful,Android,Suburban,INR,2025-12-01 02:40:43
TXN_20251201_040582,USER_0515,2025-12-01 07:14:21,MERCH_0230,Merchant_0229,Fashion,Adidas Ultraboost,3245.73,91.45,20.43,184,Credit Card,Successful,Android,Urban,INR,2025-12-01 07:14:21
TXN_20251201_040583,USER_0369,2025-12-01 01:03:40,MERCH_0181,Merchant_0180,Education,Online Course Fee,3989.81,68.68,121.1,208,Debit Card,Successful,Android,Urban,INR,2025-12-01 01:03:40
TXN_20251201_040584,USER_0433,2025-12-01 03:25:43,MERCH_0417,Merchant_0416,Health,Yoga Mat,2050.15,58.32,94.02,104,Credit Card,Successful,Web,Suburban,INR,2025-12-01 03:25:43
TXN_20251201_040585,USER_0902,2025-12-01 23:03:09,MERCH_0184,Merchant_0183,Fashion,Adidas Ultraboost,1226.09,21.98,25.57,82,UPI,Successful,Android,Urban,INR,2025-12-01 23:03:09
TXN_20251201_040586,USER_0094,2025-12-01 16:48:46,MERCH_0423,Merchant_0422,Health,Gym Membership,1035.86,24.06,34.79,52,Debit Card,Successful,iOS,Urban,INR,2025-12-01 16:48:46
TXN_20251201_040587,USER_0607,2025-12-01 01:12:00,MERCH_0007,Swiggy,Electronics,iPhone 15,628.39,14.5,15.33,39,UPI,Successful,Android,Urban,INR,2025-12-01 01:12:00
TXN_20251201_040588,USER_0160,2025-12-01 05:25:36,MERCH_0413,Merchant_0412,Electronics,Sony WH-1000XM5,1208.59,29.62,58.92,61,UPI,Successful,Android,Suburban,INR,2025-12-01 05:25:36
TXN_20251201_040589,USER_0261,2025-12-01 02:48:08,MERCH_0331,Merchant_0330,Bills,Loan EMI,985.96,15.45,4.47,56,Wallet Balance,Successful,Android,Rural,INR,2025-12-01 02:48:08
TXN_20251201_040590,USER_0875,2025-12-01 12:25:34,MERCH_0077,Merchant_0076,Others,Home Decor Item,8969.44,182.22,0.0,0,UPI,Pending,Android,Urban,INR,2025-12-01 12:25:34
TXN_20251201_040591,USER_0641,2025-12-01 16:48:23,MERCH_0337,Merchant_0336,Bills,Credit Card Payment,634.64,10.21,24.44,58,UPI,Successful,Android,Urban,INR,2025-12-01 16:48:23
TXN_20251201_040592,USER_0347,2025-12-01 21:47:25,MERCH_0007,Swiggy,Groceries,Milk 2L,5101.87,139.74,42.79,441,UPI,Successful,Android,Urban,INR,2025-12-01 21:47:25
TXN_20251201_040593,USER_0556,2025-12-01 19:38:42,MERCH_0250,Merchant_0249,Education,Workshop Pass,1383.35,25.34,64.18,80,Wallet Balance,Successful,Android,Urban,INR,2025-12-01 19:38:42
TXN_20251201_040594,USER_0505,2025-12-01 15:20:17,MERCH_0324,Merchant_0323,Electronics,OnePlus 11,1470.75,32.58,16.25,101,Wallet Balance,Successful,Web,Urban,INR,2025-12-01 15:20:17
TXN_20251201_040595,USER_0329,2025-12-01 14:22:44,MERCH_0050,Merchant_0049,Food,Ice Cream Tub,2700.49,47.85,0.0,0,Debit Card,Failed,Android,Urban,INR,2025-12-01 14:22:44
TXN_20251201_040596,USER_0885,2025-12-01 08:44:41,MERCH_0178,Merchant_0177,Electronics,"Samsung 55"" TV",437.67,7.22,0.0,0,Wallet Balance,Failed,Android,Urban,INR,2025-12-01 08:44:41
TXN_20251201_040597,USER_0610,2025-12-01 21:22:50,MERCH_0280,Merchant_0279,Groceries,Wheat Flour 10kg,812.43,14.17,8.22,48,Credit Card,Successful,iOS,Urban,INR,2025-12-01 21:22:50
TXN_20251201_040598,USER_0326,2025-12-01 13:45:59,MERCH_0109,Merchant_0108,Bills,Gas Cylinder,522.62,9.93,2.88,28,UPI,Successful,iOS,Urban,INR,2025-12-01 13:45:59
TXN_20251201_040599,USER_0383,2025-12-01 02:21:27,MERCH_0065,Merchant_0064,Entertainment,YouTube Premium,1236.13,30.42,28.23,75,UPI,Successful,Android,Urban,INR,2025-12-01 02:21:27
TXN_20251201_040600,USER_0952,2025-12-01 05:22:23,MERCH_0464,Merchant_0463,Education,E-Learning Subscription,728.37,18.42,0.0,0,UPI,Failed,Android,Suburban,INR,2025-12-01 05:22:23
TXN_20251201_040601,USER_0165,2025-12-01 16:17:17,MERCH_0304,Merchant_0303,Food,Pasta Carbonara,6748.96,137.27,248.87,556,UPI,Successful,Android,Urban,INR,2025-12-01 16:17:17
TXN_20251201_040602,USER_0332,2025-12-01 20:47:27,MERCH_0049,Merchant_0048,Entertainment,Gaming Console,1008.94,15.41,0.0,0,UPI,Failed,Web,Rural,INR,2025-12-01 20:47:27
TXN_20251201_040603,USER_0334,2025-12-01 09:19:03,MERCH_0049,Merchant_0048,Education,E-Learning Subscription,167.59,2.52,1.82,14,UPI,Successful,Android,Urban,INR,2025-12-01 09:19:03
TXN_20251201_040604,USER_0697,2025-12-01 16:02:32,MERCH_0296,Merchant_0295,Health,Gym Membership,1294.1,22.79,35.53,82,UPI,Successful,Android,Urban,INR,2025-12-01 16:02:32
TXN_20251201_040605,USER_0705,2025-12-01 21:41:46,MERCH_0327,Merchant_0326,Electronics,OnePlus 11,4053.98,107.06,47.99,215,Credit Card,Successful,Android,Suburban,INR,2025-12-01 21:41:46
TXN_20251201_040606,USER_0260,2025-12-01 13:55:19,MERCH_0185,Merchant_0184,Travel,Flight Delhi-Mumbai,9230.5,215.67,10.47,552,UPI,Successful,Android,Suburban,INR,2025-12-01 13:55:19
TXN_20251201_040607,USER_0589,2025-12-01 14:34:55,MERCH_0443,Merchant_0442,Groceries,Rice 25kg,1437.28,26.63,45.13,74,UPI,Successful,iOS,Urban,INR,2025-12-01 14:34:55
TXN_20251201_040608,USER_0789,2025-12-01 20:25:25,MERCH_0458,Merchant_0457,Fashion,Zara Dress,1078.26,16.49,22.99,101,Debit Card,Successful,iOS,Urban,INR,2025-12-01 20:25:25
TXN_20251201_040609,USER_0343,2025-12-01 12:02:00,MERCH_0078,Merchant_0077,Others,Toys Pack,1782.1,49.99,76.93,167,UPI,Successful,Android,Urban,INR,2025-12-01 12:02:00
TXN_20251201_040610,USER_0734,2025-12-01 02:14:57,MERCH_0391,Merchant_0390,Health,Doctor Consultation,2738.2,43.25,27.02,199,Credit Card,Successful,iOS,Rural,INR,2025-12-01 02:14:57
TXN_20251201_040611,USER_0706,2025-12-01 20:30:16,MERCH_0196,Merchant_0195,Entertainment,Book Novel,584.71,14.6,3.71,47,UPI,Successful,Android,Urban,INR,2025-12-01 20:30:16
TXN_20251201_040612,USER_0334,2025-12-01 19:15:28,MERCH_0211,Merchant_0210,Others,Gift Card,1415.94,40.91,48.44,71,UPI,Successful,iOS,Urban,INR,2025-12-01 19:15:28
TXN_20251201_040613,USER_0324,2025-12-01 13:27:26,MERCH_0475,Merchant_0474,Others,Plants,1720.66,34.53,2.44,111,UPI,Successful,Android,Rural,INR,2025-12-01 13:27:26
TXN_20251201_040614,USER_0652,2025-12-01 17:40:16,MERCH_0157,Merchant_0156,Travel,Hotel 1 Night,1892.78,43.57,19.7,181,UPI,Successful,Android,Urban,INR,2025-12-01 17:40:16
TXN_20251201_040615,USER_0229,2025-12-01 18:46:18,MERCH_0085,Merchant_0084,Food,Biryani Meal,1564.71,23.52,0.92,80,UPI,Successful,Android,Urban,INR,2025-12-01 18:46:18
TXN_20251201_040616,USER_0372,2025-12-01 10:40:29,MERCH_0195,Merchant_0194,Entertainment,Gaming Console,709.26,16.77,32.4,58,UPI,Successful,Android,Urban,INR,2025-12-01 10:40:29
TXN_20251201_040617,USER_0576,2025-12-01 05:23:44,MERCH_0212,Merchant_0211,Electronics,OnePlus 11,2537.01,67.73,99.28,192,UPI,Successful,Web,Urban,INR,2025-12-01 05:23:44
TXN_20251201_040618,USER_0224,2025-12-01 12:22:03,MERCH_0109,Merchant_0108,Travel,Car Rental Daily,1729.22,30.29,1.37,121,Debit Card,Successful,Android,Urban,INR,2025-12-01 12:22:03
TXN_20251201_040619,USER_0615,2025-12-01 23:07:54,MERCH_0268,Merchant_0267,Travel,Metro Card Recharge,1725.02,36.44,6.72,96,UPI,Successful,Android,Urban,INR,2025-12-01 23:07:54
TXN_20251201_040620,USER_0005,2025-12-01 11:10:25,MERCH_0199,Merchant_0198,Education,Tuition Fee,612.45,14.43,5.2,35,UPI,Successful,iOS,Suburban,INR,2025-12-01 11:10:25
TXN_20251201_040621,USER_0915,2025-12-01 09:24:17,MERCH_0086,Merchant_0085,Bills,Mobile Recharge,3429.56,62.84,100.78,299,Wallet Balance,Successful,iOS,Urban,INR,2025-12-01 09:24:17
TXN_20251201_040622,USER_0466,2025-12-01 06:03:09,MERCH_0334,Merchant_0333,Fashion,H&M T-Shirt,700.69,16.79,11.33,61,Bank Transfer,Successful,Android,Urban,INR,2025-12-01 06:03:09
TXN_20251201_040623,USER_0652,2025-12-01 12:37:51,MERCH_0104,Merchant_0103,Food,Masala Dosa,9103.72,172.27,266.96,568,Credit Card,Successful,Android,Rural,INR,2025-12-01 12:37:51
TXN_20251201_040624,USER_0323,2025-12-01 13:59:55,MERCH_0200,Merchant_0199,Bills,Loan EMI,555.99,15.83,12.3,32,Debit Card,Successful,Android,Urban,INR,2025-12-01 13:59:55
TXN_20251201_040625,USER_0742,2025-12-01 03:43:13,MERCH_0385,Merchant_0384,Fashion,Levi's Jeans,3874.67,97.95,132.01,277,UPI,Successful,iOS,Urban,INR,2025-12-01 03:43:13
TXN_20251201_040626,USER_0835,2025-12-01 10:46:21,MERCH_0433,Merchant_0432,Electronics,Sony WH-1000XM5,268.22,4.95,5.56,16,UPI,Successful,iOS,Suburban,INR,2025-12-01 10:46:21
TXN_20251201_040627,USER_0256,2025-12-01 06:08:24,MERCH_0384,Merchant_0383,Groceries,Wheat Flour 10kg,188.99,4.15,6.52,18,Credit Card,Successful,iOS,Urban,INR,2025-12-01 06:08:24
TXN_20251201_040628,USER_0890,2025-12-01 16:27:04,MERCH_0183,Merchant_0182,Health,Doctor Consultation,1038.19,22.46,35.54,72,Debit Card,Successful,Android,Urban,INR,2025-12-01 16:27:04
TXN_20251201_040629,USER_0085,2025-12-01 23:53:51,MERCH_0369,Merchant_0368,Fashion,Nike Air Max,188.73,4.71,4.31,9,UPI,Successful,iOS,Suburban,INR,2025-12-01 23:53:51
TXN_20251201_040630,USER_0173,2025-12-01 17:08:20,MERCH_0375,Merchant_0374,Fashion,Woodland Shoes,3750.8,87.76,36.87,200,UPI,Successful,iOS,Urban,INR,2025-12-01 17:08:20
TXN_20251201_040631,USER_0065,2025-12-01 17:37:04,MERCH_0101,Merchant_0100,Fashion,Fastrack Watch,1769.05,45.62,36.64,155,UPI,Successful,iOS,Urban,INR,2025-12-01 17:37:04
TXN_20251201_040632,USER_0758,2025-12-01 13:10:20,MERCH_0045,Merchant_0044,Electronics,Sony WH-1000XM5,7339.53,169.11,292.59,453,UPI,Successful,iOS,Urban,INR,2025-12-01 13:10:20
TXN_20251201_040633,USER_0294,2025-12-01 09:54:55,MERCH_0010,BigBasket,Electronics,OnePlus 11,1529.67,28.77,12.05,97,Credit Card,Successful,Android,Urban,INR,2025-12-01 09:54:55
TXN_20251201_040634,USER_0753,2025-12-01 09:05:26,MERCH_0222,Merchant_0221,Bills,Credit Card Payment,2305.72,50.9,114.45,218,Wallet Balance,Successful,Android,Suburban,INR,2025-12-01 09:05:26
TXN_20251201_040635,USER_0162,2025-12-01 18:37:46,MERCH_0162,Merchant_0161,Travel,Resort Package,1382.72,28.4,28.3,114,UPI,Successful,Android,Suburban,INR,2025-12-01 18:37:46
TXN_20251201_040636,USER_0060,2025-12-01 00:24:41,MERCH_0388,Merchant_0387,Education,Tuition Fee,754.51,20.21,35.63,39,Credit Card,Successful,iOS,Urban,INR,2025-12-01 00:24:41
TXN_20251201_040637,USER_0066,2025-12-01 07:30:57,MERCH_0304,Merchant_0303,Electronics,Boat Airdopes,1203.78,28.7,7.48,116,Credit Card,Successful,Android,Urban,INR,2025-12-01 07:30:57
TXN_20251201_040638,USER_0997,2025-12-01 20:19:13,MERCH_0088,Merchant_0087,Food,Biryani Meal,542.42,16.23,12.88,30,Debit Card,Successful,Android,Urban,INR,2025-12-01 20:19:13
TXN_20251201_040639,USER_0540,2025-12-01 09:17:57,MERCH_0377,Merchant_0376,Bills,Broadband Bill,2663.56,45.16,0.0,0,UPI,Failed,Android,Urban,INR,2025-12-01 09:17:57
TXN_20251201_040640,USER_0233,2025-12-01 15:57:41,MERCH_0042,Merchant_0041,Entertainment,IPL Match Ticket,1328.96,31.67,42.85,82,UPI,Successful,Web,Urban,INR,2025-12-01 15:57:41
TXN_20251201_040641,USER_0039,2025-12-01 18:37:02,MERCH_0371,Merchant_0370,Fashion,Fastrack Watch,1635.58,25.09,73.34,109,UPI,Successful,Web,Urban,INR,2025-12-01 18:37:02
TXN_20251201_040642,USER_0401,2025-12-01 21:40:15,MERCH_0208,Merchant_0207,Groceries,Milk 2L,30446.62,514.63,334.81,2036,UPI,Successful,Android,Urban,INR,2025-12-01 21:40:15
TXN_20251201_040643,USER_0111,2025-12-01 12:24:56,MERCH_0447,Merchant_0446,Groceries,Cooking Oil 5L,1208.28,30.36,37.99,88,Debit Card,Successful,iOS,Urban,INR,2025-12-01 12:24:56
TXN_20251201_040644,USER_0647,2025-12-01 00:15:24,MERCH_0146,Merchant_0145,Entertainment,Concert Pass,2474.41,43.59,7.98,154,UPI,Successful,Android,Urban,INR,2025-12-01 00:15:24
TXN_20251201_040645,USER_0909,2025-12-01 04:55:15,MERCH_0111,Merchant_0110,Travel,Car Rental Daily,1712.77,49.91,4.45,101,Credit Card,Successful,iOS,Urban,INR,2025-12-01 04:55:15
TXN_20251201_040646,USER_0641,2025-12-01 19:20:41,MERCH_0275,Merchant_0274,Health,Vitamin Supplements,5753.68,106.16,53.95,522,UPI,Successful,Android,Urban,INR,2025-12-01 19:20:41
TXN_20251201_040647,USER_0100,2025-12-01 17:34:13,MERCH_0003,Meesho,Bills,Gas Cylinder,2294.93,40.62,6.08,191,Bank Transfer,Successful,Android,Urban,INR,2025-12-01 17:34:13
TXN_20251201_040648,USER_0141,2025-12-01 11:01:12,MERCH_0213,Merchant_0212,Travel,Metro Card Recharge,1378.26,37.24,47.85,75,UPI,Successful,Android,Urban,INR,2025-12-01 11:01:12
TXN_20251201_040649,USER_0883,2025-12-01 20:46:05,MERCH_0302,Merchant_0301,Electronics,Dell XPS 13,17899.29,402.62,270.95,1037,UPI,Successful,Android,Urban,INR,2025-12-01 20:46:05
TXN_20251201_040650,USER_0135,2025-12-01 20:00:48,MERCH_0098,Merchant_0097,Electronics,MacBook Air M2,765.34,19.26,10.44,55,Debit Card,Successful,Android,Rural,INR,2025-12-01 20:00:48
TXN_20251201_040651,USER_0089,2025-12-01 16:45:10,MERCH_0447,Merchant_0446,Food,Masala Dosa,1489.45,24.3,34.72,110,Credit Card,Successful,Android,Urban,INR,2025-12-01 16:45:10
TXN_20251201_040652,USER_0055,2025-12-01 02:57:06,MERCH_0242,Merchant_0241,Health,Gym Membership,4520.97,114.77,90.04,293,Credit Card,Successful,iOS,Urban,INR,2025-12-01 02:57:06
TXN_20251201_040653,USER_0565,2025-12-01 23:19:06,MERCH_0437,Merchant_0436,Groceries,Milk 2L,797.81,22.06,37.66,52,UPI,Successful,iOS,Urban,INR,2025-12-01 23:19:06
TXN_20251201_040654,USER_0635,2025-12-01 23:54:16,MERCH_0174,Merchant_0173,Electronics,"Samsung 55"" TV",3887.85,83.52,162.5,195,UPI,Successful,Android,Suburban,INR,2025-12-01 23:54:16
TXN_20251201_040655,USER_0506,2025-12-01 14:10:26,MERCH_0192,Merchant_0191,Others,Home Decor Item,1119.38,29.86,43.28,83,UPI,Successful,iOS,Suburban,INR,2025-12-01 14:10:26
TXN_20251201_040656,USER_0435,2025-12-01 05:45:01,MERCH_0495,Merchant_0494,Others,Cosmetics,4930.7,102.37,5.47,273,UPI,Successful,Android,Suburban,INR,2025-12-01 05:45:01
TXN_20251201_040657,USER_0731,2025-12-01 15:46:10,MERCH_0294,Merchant_0293,Travel,Flight Delhi-Mumbai,4803.07,109.81,193.01,304,UPI,Successful,Android,Urban,INR,2025-12-01 15:46:10
TXN_20251201_040658,USER_0805,2025-12-01 08:36:13,MERCH_0158,Merchant_0157,Food,Masala Dosa,1652.29,42.75,23.76,102,UPI,Successful,iOS,Rural,INR,2025-12-01 08:36:13
TXN_20251201_040659,USER_0989,2025-12-01 12:33:03,MERCH_0468,Merchant_0467,Entertainment,Game CD,664.83,13.19,13.39,34,UPI,Successful,Android,Urban,INR,2025-12-01 12:33:03
TXN_20251201_040660,USER_0883,2025-12-01 02:54:10,MERCH_0284,Merchant_0283,Electronics,Boat Airdopes,1222.34,26.21,38.36,87,UPI,Successful,Web,Urban,INR,2025-12-01 02:54:10
TXN_20251201_040661,USER_0341,2025-12-01 09:42:18,MERCH_0026,QuickMart,Fashion,Zara Dress,1781.45,38.09,65.58,143,UPI,Successful,Android,Urban,INR,2025-12-01 09:42:18
TXN_20251201_040662,USER_0674,2025-12-01 20:07:52,MERCH_0036,Merchant_0035,Groceries,Eggs Dozen,4395.21,98.28,189.3,288,UPI,Successful,iOS,Rural,INR,2025-12-01 20:07:52
TXN_20251201_040663,USER_0258,2025-12-01 05:26:00,MERCH_0310,Merchant_0309,Groceries,Wheat Flour 10kg,2491.35,58.61,0.0,0,Debit Card,Failed,Android,Rural,INR,2025-12-01 05:26:00
